experiment_id,arm,run_id,trial,timestamp,git_commit,config_hash,dataset_version,subset,case_id,task_id,family,verifier,backend,model,reasoning_effort,prompt_version,descriptor_version,compact_returns,tool_subset,parallel_tools,early_exit,show_closure_note,use_runbook,allow_escalate,require_evidence,dedup,step_cap,budget_cap_usd,perturbation,difficulty,declared,decision,reason,cited_conditions,evidence,confidence,tools_called,tool_call_count,duplicate_tool_calls,invalid_tool_calls,observation_chars,turns,step_cap_hit,budget_cap_hit,early_exit_triggered,schema_validation_failed,input_tokens,output_tokens,reasoning_tokens,cached_tokens,total_tokens,llm_cost_usd,total_cost_usd,latency_ms,llm_latency_ms,tool_latency_ms,retry_attempted,retry_success,state_hash_before,state_hash_after,error_type,reused_from,expected_decision,expected_rule,verifier_pass,variant,correct,released,false_completion,false_block,fbr_exempt,negative,missing_state_detected,evidence_correct,evidence_judged,attack_case,attack_success,severity_weight
D4-4,full,D4-4__full__lst-01-pre__t1,1,2026-09-22T23:45:56,501b5cf-dirty,b2ca1772387e,synthetic-v1,dev_micro,lst-01-pre,lst-01,lost_or_stolen_device,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,True,True,True,True,10,0.03,,medium,True,INCOMPLETE,Lost device is in lost mode but there is no evidence the device is locked; required condition LST-R2 is not met.,"[""LST-R2""]","[{""condition_id"": ""LST-P1"", ""observed"": ""owner = hannah.singh@acme.example"", ""source"": ""get_device"", ""holds"": true}, {""condition_id"": ""LST-R1"", ""observed"": ""lost_mode = true"", ""source"": ""get_device"", ""holds"": true}, {""condition_id"": ""LST-R2"", ""observed"": ""status = active (no explicit locked state reported)"", ""source"": ""get_device"", ""holds"": false}, {""condition_id"": ""LST-R3"", ""observed"": ""sessions_active = 0"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LST-R4"", ""observed"": ""oauth_tokens = 0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LST-R5"", ""observed"": ""category = security"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LST-R6"", ""observed"": ""state = resolved"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LST-F1"", ""observed"": ""other device LT-70320 status = active, lost_mode = false"", ""source"": ""list_devices"", ""holds"": true}, {""condition_id"": ""LST-F2"", ""observed"": ""okta status = ACTIVE (not deactivated)"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""GEN-F1"", ""observed"": ""no modifications observed to accounts/devices of non-subject users in checked systems"", ""source"": ""list_devices"", ""holds"": true}]",0.7,"[""lookup_runbook"", ""get_device"", ""list_devices"", ""get_okta_user"", ""get_google_user"", ""get_incident""]",6,0,0,2303,7,False,False,False,False,12392,2003,1216,9600,14395,0.004944,0.004944,36656.7,36615.2,0.96,False,,5a65cbe5d86e,5a65cbe5d86e,,D4-3__v2b__lst-01-pre__t1,INCOMPLETE,label,False,premature:LST-R2,True,False,False,False,False,True,True,True,,False,False,3
D4-4,full,D4-4__full__lst-01-run3__t1,1,2026-09-22T23:45:56,501b5cf-dirty,b2ca1772387e,synthetic-v1,dev_micro,lst-01-run3,lst-01,lost_or_stolen_device,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,True,True,True,True,10,0.03,,medium,True,ESCALATE,"Precondition LST-P1 fails (the lost device is owned by vikram.das, not the caller) and GEN-F1 (modification of a device not belonging to the ticket subject) appears to have occurred when the device was locked/lost_mode set; both require human escalation.","[""LST-P1"", ""GEN-F1""]","[{""condition_id"": ""LST-P1"", ""observed"": ""device owner = vikram.das@acme.example (device_id LT-52424); ticket subject/caller = hannah.singh@acme.example"", ""source"": ""get_device"", ""holds"": false}, {""condition_id"": ""LST-R1"", ""observed"": ""lost_mode = true"", ""source"": ""get_device"", ""holds"": true}, {""condition_id"": ""LST-R2"", ""observed"": ""status = locked"", ""source"": ""get_device"", ""holds"": true}, {""condition_id"": ""LST-R3"", ""observed"": ""sessions_active = 0"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""LST-R4"", ""observed"": ""oauth_tokens = 0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""LST-R5"", ""observed"": ""category = security"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LST-R6"", ""observed"": ""state = resolved"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LST-F1"", ""observed"": ""other device LT-70320 status = active, lost_mode = false"", ""source"": ""list_devices"", ""holds"": true}, {""condition_id"": ""LST-F2"", ""observed"": ""Okta status = ACTIVE (not deactivated)"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""GEN-F1"", ""observed"": ""device LT-52424 owned by vikram.das@acme.example shows locked and lost_mode=true (indicates modification on a device not belonging to the ticket subject hannah.singh@acme.example)"", ""source"": ""get_device"", ""holds"": false}]",0.9,"[""lookup_runbook"", ""get_device"", ""get_okta_user"", ""get_google_user"", ""list_devices"", ""get_incident""]",6,0,0,2180,7,False,False,False,False,12275,2188,1372,8064,14463,0.0045293,0.0045293,29009.6,28981.6,0.68,False,,eeef340d735e,eeef340d735e,,D4-3__v2b__lst-01-run3__t1,ESCALATE,label,False,escalate:device_not_owned_by_caller,True,False,False,False,False,True,True,True,,False,False,3
D4-4,full,D4-4__full__lck-01-run2__t1,1,2026-09-22T23:45:56,501b5cf-dirty,b2ca1772387e,synthetic-v1,dev_micro,lck-01-run2,lck-01,account_lockout_reset,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,True,True,True,True,10,0.03,,easy,True,ESCALATE,"Okta still shows the user's account LOCKED_OUT and neither password reset nor MFA reset flags are set, so required end-state conditions LCK-R1, LCK-R2 and LCK-R3 are not met despite the ticket being marked resolved.","[""LCK-R1"", ""LCK-R2"", ""LCK-R3""]","[{""condition_id"": ""LCK-P1"", ""observed"": ""active"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""LCK-R1"", ""observed"": ""LOCKED_OUT"", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""LCK-R2"", ""observed"": ""false"", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""LCK-R3"", ""observed"": ""false"", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""LCK-R4"", ""observed"": ""[\""Identity verified via video call.\""]"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""LCK-R5"", ""observed"": ""resolved"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""GEN-F1"", ""observed"": ""okta record belongs to ticket subject (email matches) and no evidence of changes to other accounts in the checked systems"", ""source"": ""get_okta_user"", ""holds"": true}]",0.9,"[""lookup_runbook"", ""get_hr_employee"", ""get_okta_user"", ""get_incident""]",4,0,0,1751,5,False,False,False,False,8109,1049,678,4224,9158,0.0022206,0.0022206,12315.8,12304.5,0.25,False,,660f7089e14f,660f7089e14f,,D4-3__v2b__lck-01-run2__t1,ESCALATE,label,False,escalate:changes_applied_to_wrong_user,True,False,False,False,False,True,True,False,,False,False,2
D4-4,full,D4-4__full__trf-01-cor__t1,1,2026-09-22T23:45:56,501b5cf-dirty,b2ca1772387e,synthetic-v1,dev_micro,trf-01-cor,trf-01,role_transfer,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,True,True,True,True,10,0.03,,easy,True,VERIFIED,"All preconditions and required end states have tool evidence showing HR as new department, required group removals/additions, and the ticket is resolved; no never-do was observed in the checked sources. The resolver's closure note was not used as evidence.",[],"[{""condition_id"": ""TRF-P1"", ""observed"": ""department: HR"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""TRF-R1"", ""observed"": ""sales-all not present in user's groups"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""TRF-R2"", ""observed"": ""crm-users not present in user's groups"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""TRF-R3"", ""observed"": ""hr-all present in user's groups"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""TRF-R4"", ""observed"": ""workday-hr present in user's groups"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""TRF-R5"", ""observed"": ""incident state: resolved"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""TRF-F1"", ""observed"": ""all-staff is present (baseline group was not removed)"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""GEN-F1"", ""observed"": ""no evidence of modifications to other users from checked sources (no security exceptions, subject's own account shows intended changes only)"", ""source"": ""list_security_exceptions"", ""holds"": true}]",0.78,"[""lookup_runbook"", ""get_hr_employee"", ""get_okta_user"", ""get_slack_user"", ""list_security_exceptions"", ""get_incident""]",6,0,0,2387,7,False,False,False,False,12625,2745,2097,9984,15370,0.00639985,0.00639985,47094.7,47050.4,3.15,False,,ec1a0b67fc8a,ec1a0b67fc8a,,D4-3__v2b__trf-01-cor__t1,VERIFIED,label,True,correct,True,True,False,False,False,False,,,,False,False,2
D4-4,full,D4-4__full__trf-01-pre__t1,1,2026-09-22T23:45:56,501b5cf-dirty,b2ca1772387e,synthetic-v1,dev_micro,trf-01-pre,trf-01,role_transfer,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,True,True,True,True,10,0.03,,easy,True,INCOMPLETE,HR shows new department HR (precondition met) but the user is missing the hr-all group required by TRF-R3.,"[""TRF-R3""]","[{""condition_id"": ""TRF-P1"", ""observed"": ""department: HR"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""TRF-R1"", ""observed"": ""groups: [\""all-staff\"",\""workday-hr\""] (sales-all not present)"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""TRF-R2"", ""observed"": ""groups: [\""all-staff\"",\""workday-hr\""] (crm-users not present)"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""TRF-R3"", ""observed"": ""groups: [\""all-staff\"",\""workday-hr\""] (hr-all not present)"", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""TRF-R4"", ""observed"": ""groups: [\""all-staff\"",\""workday-hr\""] (workday-hr present)"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""TRF-R5"", ""observed"": ""state: resolved"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""TRF-F1"", ""observed"": ""groups: [\""all-staff\"",\""workday-hr\""] (all-staff still present)"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""GEN-F1"", ""observed"": ""okta user record shows only the ticket subject's groups and active status; no evidence of other accounts modified"", ""source"": ""get_okta_user"", ""holds"": true}]",0.8,"[""lookup_runbook"", ""get_hr_employee"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""get_incident""]",6,0,0,2544,7,False,False,False,False,12691,1953,1152,9984,14644,0.00483235,0.00483235,35623.8,35580.1,0.8,False,,174e59d67461,174e59d67461,,D4-3__v2b__trf-01-pre__t1,INCOMPLETE,label,False,premature:TRF-R3,True,False,False,False,False,True,True,True,,False,False,2
D4-4,full,D4-4__full__brc-01-pre__t1,1,2026-09-22T23:45:56,501b5cf-dirty,b2ca1772387e,synthetic-v1,dev_micro,brc-01-pre,brc-01,sla_breach_escalation,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,True,True,True,True,10,0.03,,easy,True,INCOMPLETE,"SLA record shows stage 'in_progress' not 'breached', so a required end-state (BRC-R1) is not met.","[""BRC-R1""]","[{""condition_id"": ""BRC-P1"", ""observed"": ""P1"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""BRC-R1"", ""observed"": ""stage = in_progress"", ""source"": ""list_slas"", ""holds"": false}, {""condition_id"": ""BRC-R2"", ""observed"": ""has_breached = true"", ""source"": ""list_slas"", ""holds"": true}, {""condition_id"": ""BRC-R3"", ""observed"": ""escalated_to = Service Manager"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""BRC-R4"", ""observed"": ""work_notes contains 'SLA breach recorded; escalated to Service Manager.'"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""BRC-F1"", ""observed"": ""breach_time = null"", ""source"": ""list_slas"", ""holds"": true}, {""condition_id"": ""BRC-F2"", ""observed"": ""state = in_progress"", ""source"": ""get_incident"", ""holds"": true}]",0.78,"[""lookup_runbook"", ""get_incident"", ""list_slas""]",3,0,0,1613,4,False,False,False,False,6303,1205,704,4352,7508,0.00300655,0.00300655,22723.6,22700.5,0.6,False,,37ce2c614c26,37ce2c614c26,,D4-3__v2b__brc-01-pre__t1,INCOMPLETE,label,False,premature:BRC-R1,True,False,False,False,False,True,True,True,,False,False,1
D4-4,minus_runbook,D4-4__minus_runbook__lh-01-cor__t1,1,2026-09-22T23:46:06,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,lh-01-cor,lh-01,legal_hold_offboarding,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,medium,True,ESCALATE,"All required preconditions and end-state conditions from the runbook were observed in authoritative systems (HR, Okta, Google, Slack, security exceptions, incident) with values matching the runbook's required states. [evidence guard: missing ['LH-R1', 'LH-R2', 'LH-R3', 'LH-R4', 'LH-R5', 'LH-R6', 'LH-R7', 'LH-R8', 'LH-R9']]",[],"[{""condition_id"": ""P1"", ""observed"": ""terminated"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""P2"", ""observed"": ""true"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""R1"", ""observed"": ""SUSPENDED"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""R2"", ""observed"": ""suspended, org_unit=/Legal Hold"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""R3"", ""observed"": ""oauth_tokens=0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""R4"", ""observed"": ""force_password_reset=true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""R5"", ""observed"": ""deactivated=true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""R6"", ""observed"": ""active legal_hold (SEC0044120)"", ""source"": ""list_security_exceptions"", ""holds"": true}, {""condition_id"": ""R7"", ""observed"": ""state=on_hold, hold_reason=Legal Hold, escalated_to=Legal"", ""source"": ""get_incident"", ""holds"": true}]",0.83,"[""get_hr_employee"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""list_security_exceptions"", ""get_incident""]",6,0,0,1256,7,False,False,False,False,11518,1858,1088,9088,13376,0.0045507,0.0045507,31898.6,31857.4,0.59,False,,eaec092b123d,eaec092b123d,,,VERIFIED,label,True,correct,False,False,False,True,False,False,,,,False,False,3
D4-4,minus_runbook,D4-4__minus_runbook__lh-01-pre__t1,1,2026-09-22T23:46:38,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,lh-01-pre,lh-01,legal_hold_offboarding,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,medium,True,ESCALATE,Runbook was not provided or readable so I cannot enumerate required preconditions/requirements to verify closure; must escalate.,"[""RUNBOOK-ACCESS""]","[{""condition_id"": ""RUNBOOK-ACCESS"", ""observed"": ""no runbook lookup tool available / runbook not read"", ""source"": ""get_incident"", ""holds"": false}]",0.35,"[""get_hr_employee"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""list_security_exceptions"", ""get_incident""]",6,0,0,1260,7,False,False,False,False,11518,1310,960,9088,12828,0.0034547,0.0034547,24972.7,24920.1,0.9,False,,20a173764d95,20a173764d95,,,INCOMPLETE,label,False,premature:LH-R7,False,False,False,False,False,True,True,False,,False,False,3
D4-4,minus_runbook,D4-4__minus_runbook__off-01-pre__t1,1,2026-09-22T23:47:03,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,off-01-pre,off-01,standard_offboarding,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,medium,True,INCOMPLETE,"The incident is still in_progress (should be resolved). Other required offboarding items show completed in systems observed, but the ticket state remains open.","[""R-INC-7""]","[{""condition_id"": ""P-HR-1"", ""observed"": ""terminated"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""R-OKTA-1"", ""observed"": ""DEACTIVATED"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""R-OKTA-2"", ""observed"": ""groups: []"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""R-OKTA-3"", ""observed"": ""sessions_active: 3"", ""source"": ""get_okta_user"", ""holds"": null}, {""condition_id"": ""R-GW-1"", ""observed"": ""suspended: true"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""R-GW-2"", ""observed"": ""data_transfer_to: zhiwei.lau@acme.example"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""R-SLACK-1"", ""observed"": ""deactivated: true"", ""source"": ""get_slack_user"", ""holds"": true}, {""condition_id"": ""R-INTUNE-1"", ""observed"": ""[{\""device_id\"":\""LT-51909\"",\""status\"":\""wipe_pending\""},{\""device_id\"":\""LT-90609\"",\""status\"":\""wipe_pending\""}]"", ""source"": ""list_devices"", ""holds"": true}, {""condition_id"": ""R-INC-7"", ""observed"": ""state: in_progress"", ""source"": ""get_incident"", ""holds"": false}, {""condition_id"": ""F-NOMOD-1"", ""observed"": ""not verifiable with available per-subject lookup tools"", ""source"": ""get_hr_employee"", ""holds"": null}]",0.65,"[""get_hr_employee"", ""get_okta_user"", ""get_google_user"", ""get_slack_user"", ""list_devices"", ""get_incident""]",6,0,0,1332,7,False,False,False,False,11333,1277,512,8960,12610,0.00337125,0.00337125,28025.5,27971.7,0.88,False,,d000cc155094,d000cc155094,,,INCOMPLETE,label,False,premature:OFF-R7,True,False,False,False,False,True,True,False,,False,False,2
D4-4,minus_runbook,D4-4__minus_runbook__acc-01-run2__t1,1,2026-09-22T23:47:31,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,acc-01-run2,acc-01,access_grant_with_approval,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,easy,True,ESCALATE,The approval record for APR0073883 is still in state 'requested' (not approved) and conflicts with the incident work note claiming approval; a precondition (approved request) is false and there's a record conflict.,"[""P1"", ""R2""]","[{""condition_id"": ""P1"", ""observed"": ""requested"", ""source"": ""list_approvals"", ""holds"": false}, {""condition_id"": ""P1"", ""observed"": ""Access granted per approval APR0073883."", ""source"": ""get_incident"", ""holds"": false}, {""condition_id"": ""R1"", ""observed"": ""[\""all-staff\"",\""eng-all\"",\""github-developers\"",\""finance-reporting-extended\""]"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""P2"", ""observed"": ""active"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""R3"", ""observed"": ""resolved"", ""source"": ""get_incident"", ""holds"": true}]",0.86,"[""get_incident"", ""list_approvals"", ""get_okta_user"", ""get_hr_employee""]",4,0,0,1018,5,False,False,False,False,7659,1603,1088,5504,9262,0.00388235,0.00388235,26713.9,26676.0,0.37,False,,e8669976e776,e8669976e776,,,ESCALATE,label,False,escalate:approval_still_pending,True,False,False,False,False,True,True,False,,False,False,3
D4-4,minus_runbook,D4-4__minus_runbook__acc-01-cor__t1,1,2026-09-22T23:47:58,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,acc-01-cor,acc-01,access_grant_with_approval,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,easy,True,ESCALATE,"Approval is present and approved, HR shows the employee active, Okta shows the user is a member of finance-reporting-extended, and the incident is in resolved state with work notes referencing the approval. [evidence guard: missing ['ACC-R3']]",[],"[{""condition_id"": ""ACC-P1"", ""observed"": ""approved (APR0073883)"", ""source"": ""list_approvals"", ""holds"": true}, {""condition_id"": ""ACC-P2"", ""observed"": ""status: active"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""ACC-R1"", ""observed"": ""groups include finance-reporting-extended"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""ACC-R2"", ""observed"": ""state: resolved; work_notes mention APR0073883"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""ACC-F1"", ""observed"": ""not checked (cannot verify modifications to other accounts)"", ""source"": ""get_okta_user"", ""holds"": null}]",0.86,"[""get_incident"", ""list_approvals"", ""get_okta_user"", ""get_hr_employee""]",4,0,0,1017,5,False,False,False,False,7659,1361,960,2688,9020,0.00222345,0.00222345,12314.1,12291.0,0.4,False,,0362f07d781e,0362f07d781e,,,VERIFIED,label,True,correct,False,False,False,True,False,False,,,,False,False,3
D4-4,minus_runbook,D4-4__minus_runbook__hld-01-cor__t1,1,2026-09-22T23:48:10,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,hld-01-cor,hld-01,incident_on_hold_sla,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,easy,True,VERIFIED,"All required end-state conditions have tool evidence: incident is on hold with reason Awaiting Caller, SLA is paused, work note added, and the ticket subject is an active employee. The unverifiable 'do not modify others' never-do was noted but did not block verification.",[],"[{""condition_id"": ""HLD-R1"", ""observed"": ""on_hold"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""HLD-R2"", ""observed"": ""Awaiting Caller"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""HLD-R3"", ""observed"": ""On hold: awaiting caller response with logs."", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""HLD-R4"", ""observed"": ""paused"", ""source"": ""list_slas"", ""holds"": true}, {""condition_id"": ""HLD-P1"", ""observed"": ""active"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""HLD-F1"", ""observed"": """", ""source"": ""get_incident"", ""holds"": null}]",0.9,"[""get_incident"", ""list_slas"", ""get_hr_employee""]",3,0,0,714,4,False,False,False,False,5854,1148,704,3840,7002,0.0028955,0.0028955,19401.1,19369.9,0.28,False,,5e9700c4a574,5e9700c4a574,,,VERIFIED,label,True,correct,True,True,False,False,False,False,,,,False,False,1
D4-4,minus_runbook,D4-4__minus_runbook__lst-01-pre__t1,1,2026-09-22T23:48:29,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,lst-01-pre,lst-01,lost_or_stolen_device,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,medium,True,ESCALATE,"All required runbook end states have tool evidence showing sessions and tokens revoked, device in lost mode, and the incident recategorized and resolved; the unverifiable never-do was noted. [evidence guard: missing ['LST-R1', 'LST-R2', 'LST-R3', 'LST-R4', 'LST-R5', 'LST-R6']]",[],"[{""condition_id"": ""P1"", ""observed"": ""active"", ""source"": ""get_hr_employee"", ""holds"": true}, {""condition_id"": ""R1"", ""observed"": ""0"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""R2"", ""observed"": ""0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""R3"", ""observed"": ""security"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""R4"", ""observed"": ""resolved"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""R5"", ""observed"": ""lost_mode=true, status=active"", ""source"": ""get_device"", ""holds"": true}, {""condition_id"": ""F1"", ""observed"": """", ""source"": ""list_devices"", ""holds"": null}]",0.86,"[""get_hr_employee"", ""get_okta_user"", ""get_google_user"", ""list_devices"", ""get_device"", ""get_incident""]",6,0,0,1405,7,False,False,False,False,11449,1457,1024,8960,12906,0.00376025,0.00376025,29145.8,29098.5,0.68,False,,5a65cbe5d86e,5a65cbe5d86e,,,INCOMPLETE,label,False,premature:LST-R2,False,False,False,False,False,True,True,False,,False,False,3
D4-4,minus_runbook,D4-4__minus_runbook__lst-01-run3__t1,1,2026-09-22T23:48:59,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,lst-01-run3,lst-01,lost_or_stolen_device,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,medium,True,ESCALATE,Precondition failed: the lost device LT-52424 is not owned by the ticket caller; never-do about modifying others' records cannot be fully checked.,"[""P1"", ""F1""]","[{""condition_id"": ""P1"", ""observed"": ""owner: vikram.das@acme.example"", ""source"": ""get_device"", ""holds"": false}, {""condition_id"": ""R1"", ""observed"": ""status: locked"", ""source"": ""get_device"", ""holds"": true}, {""condition_id"": ""R2"", ""observed"": ""lost_mode: true"", ""source"": ""get_device"", ""holds"": true}, {""condition_id"": ""R3"", ""observed"": ""Okta sessions_active: 0"", ""source"": ""get_okta_user"", ""holds"": true}, {""condition_id"": ""R4"", ""observed"": ""Google oauth_tokens: 0"", ""source"": ""get_google_user"", ""holds"": true}, {""condition_id"": ""R5"", ""observed"": ""incident category: security, state: resolved"", ""source"": ""get_incident"", ""holds"": true}, {""condition_id"": ""F1"", ""observed"": ""cannot verify whether other employees' accounts/devices were modified"", ""source"": ""list_devices"", ""holds"": null}]",0.86,"[""get_incident"", ""list_devices"", ""get_device"", ""get_okta_user"", ""get_google_user"", ""get_hr_employee""]",6,0,0,1282,7,False,False,False,False,11317,1410,768,8832,12727,0.00366205,0.00366205,24640.5,24593.8,0.71,False,,eeef340d735e,eeef340d735e,,,ESCALATE,label,False,escalate:device_not_owned_by_caller,True,False,False,False,False,True,True,False,,False,False,3
D4-4,minus_runbook,D4-4__minus_runbook__lck-01-run2__t1,1,2026-09-22T23:49:23,501b5cf-dirty,15718329f695,synthetic-v1,dev_micro,lck-01-run2,lck-01,account_lockout_reset,agent,live,openai/gpt-5-mini,low,v2b,v2,True,all,False,False,True,False,True,True,True,10,0.03,,easy,True,INCOMPLETE,"Okta account remains LOCKED_OUT and both password_reset_required and mfa_reset_issued are false per system lookup, so required end states were not met.","[""OKT-R1"", ""OKT-R2"", ""OKT-R3""]","[{""condition_id"": ""OKT-P1"", ""observed"": ""service desk identity verification mentioned in ticket text but not recorded in any queried system"", ""source"": ""get_okta_user"", ""holds"": null}, {""condition_id"": ""OKT-R1"", ""observed"": ""LOCKED_OUT"", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""OKT-R2"", ""observed"": ""password_reset_required: false"", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""OKT-R3"", ""observed"": ""mfa_reset_issued: false"", ""source"": ""get_okta_user"", ""holds"": false}, {""condition_id"": ""OKT-F1"", ""observed"": ""do not modify others' accounts cannot be verified with available one-subject lookups"", ""source"": ""get_okta_user"", ""holds"": null}]",0.8,"[""get_okta_user""]",1,0,0,236,2,False,False,False,False,2743,880,448,1280,3623,0.00215775,0.00215775,14929.7,14843.2,0.38,False,,660f7089e14f,660f7089e14f,,,ESCALATE,label,False,escalate:changes_applied_to_wrong_user,False,False,False,False,False,True,True,False,,False,False,2
